id,title,culture,period,century,medium,dimensions,department,description,classification,accessionyear,accessionmethod
330477,Branch of Fruiting Grapes,Chinese,"Ming dynasty, 1368-1644",15th-16th century,Hanging scroll; ink on paper,"painting proper: 123.2 x 36.4 cm (48 1/2 x 14 5/16 in.)
mounting, including cord and bottom roller: 241.6 x 54 cm (95 1/8 x 21 1/4 in.)",Department of Asian Art,"In vertical format and painted in ink on paper, this hanging scroll depicts a fruiting grapevine. Two intertwined vines enter the composition from the top center; laden with lush, broad leaves and with heavy, ripe fruit, the vines hang downward, descending toward the bottom of the paper support, at which point one vine curves slightly upward and to the right, reaching almost to the painting’s right edge.  Clusters of leaves at the vines' upper and lower portions partially obscure bunches of grapes that issue from the vines behind the leaves. Curling tendrils wrap around and radiate from ends of branches. The grapes and leaves were done in the “boneless manner,” meaning that they were achieved with well-controlled washes of ink but without outlines; by contrast, the vines, stems, and leaf veins were rendered with bold ink brushstrokes. The interplay between the soft ink washes and the energetic, calligraphic brushwork injects the composition with dynamism.",Paintings,2015.0,Gift
330479,Waves,Chinese,,20th century,Horizontal wall scroll; ink and color on fibrous paper; with artist's signature and seal,"painting proper: 57.7 x 89.5 cm (22 11/16 x 35 1/4 in.)
mounting: 69.7 x 112.7 cm (27 7/16 x 44 3/8 in.)",Department of Asian Art,,Paintings,2018.0,Gift
330482,Gazing at the Moon,Chinese,,20th century,Hanging scroll; blue pigment on Xuan paper,"painting proper: 103.5 x 75.5 cm (40 3/4 x 29 3/4 in.)
mounting: 134 x 91 cm (52 3/4 x 35 13/16 in.)",Department of Asian Art,"Executed in blue pigment on paper, this vertically oriented painting depicts a night scene of a lone female figure standing atop an outcrop of boulders surrounded by the ocean, her back to the viewer, her gaze squarely fixed on the moon as it descends toward the horizon.  The artist's inscription that runs vertically from the upper left corner down the left edge of the patinging indicates that the work was painted in the summer of 1982 but inscribed by the artist in 1985.",Paintings,2017.0,Gift
330483,Flying Waterfall,Chinese,,20th century,Vertical wall scroll; ink and color on paper,"painting proper: 120.1 x 59.5 cm (47 5/16 x 23 7/16 in.)
mounting: 136 x 69.9 cm (53 9/16 x 27 1/2 in.)",Department of Asian Art,A landscape painting executed in ink and light blue color on paper in vertical scroll format.  Inscribed with a title and signed in the upper right corner.,Paintings,2016.0,Gift
330484,Travelers Inside the Gateway,Chinese,,20th century,Hanging scroll; ink and color on paper,"painting proper: 134.6 x 66.4 cm (53 x 26 1/8 in.)
mounting, including cord and roller ends: 245.4 x 95.3 cm (96 5/8 x 37 1/2 in.)",Department of Asian Art,,Paintings,2017.0,Gift
330618,Triptych: Holy Family with an Angel (center); Saint Catherine of Alexandria (left);  Saint Barbara (right),Netherlandish,,16th century,Oil on cradled panel,77 x 27.6 cm (30 5/16 x 10 7/8 in.),"Department of Paintings, Sculpture & Decorative Arts",,Paintings,1953.0,Gift
330634,Woman in a Blue Dress,American,,19th century,Watercolor on ivory,11.4 x 9.2 cm (4 1/2 x 3 5/8 in.),"Department of American Paintings, Sculpture & Decorative Arts","
",Paintings,2009.0,Purchase
330740,Shrinathji in a Shrine Flanked by Worshipers,Indian,,19th century,Pigment on cloth,18.4 x 13.9 cm (7 1/4 x 5 1/2 in.),Department of Islamic & Later Indian Art,"At the center of the image is a shrine with a life-size idol of Shrinathji, a form of the Hindu god Krishna, who himself is the eighth avatar of Vishnu. Shrinathji is depicted with his iconic dark blue skin and pose. He wears a crown topped with a large peacock fan; rings, a nose ring, bracelets, armlets, long strands of pearls that reach his ankles, a large, long garland that hits the floor, a wide orange and red skirt, and orange trousers. His left arm is raised about his head. He holds in his right hand a long-stemmed flower with two buds. Flanking the shrine on each side is a worshipper. A female worshipper stands on the right. She wears a blue dress with a yellow shawl that covers her head and runs down almost to the hem of her skirt. On the left is a male worshipper. He wears a red shirt with red trousers. The style in which the painting is executed, with the yellow and white dots, was a popular local idiom that also parallels textile patterns in the area of Nathadwara.",Paintings,2009.0,Gift
330741,Shrinathji in a Shrine Attended by Radha,Indian,,19th century,Pigment on cloth,18.4 x 13.9 cm (7 1/4 x 5 1/2 in.),Department of Islamic & Later Indian Art,"Underneath a large archway of a shrine is Shrinathji, a form of the Hindu god Krishna, who himself is the eighth avatar of Vishnu. Shrinathji is depicted with his iconic dark blue skin and pose. He wears an orange turban with a large gold ornament; strands of pearls; a nose ring; bracelets; armlets; a large white garland; a red scarf; a red dhoti, a garment worn by male Hindus that consists of a piece of fabric tied around the waist and extending to cover most of the legs, and a yellow waist sash (patka) with flared ends. His right arm is raised with his left is in front of his chest. A long-stemmed flower with buds peeks from behind his left shoulder. In a smaller archway is his consort, Radha. She is also depicted with dark blue skin. She wears a red shawl that partially covers her head, a red sari with white and yellow dots, strands of pearls, bracelets, armlets, and anklets. The style in which the painting is executed, with the yellow and white dots, was a popular local idiom that also parallels textile patterns in the area of Nathadwara.",Paintings,2009.0,Gift
330830,Florence Ladd (b. 1932),,,21st century,Oil on canvas,106.7 x 81.3 cm (42 x 32 in.),Harvard University Portrait Collection,,Paintings,2009.0,Commission
330832,F. O. Matthiessen with Pawsey (1902-1950),American,,20th century,Oil on canvas,"62.2 x 76.5 cm (24 1/2 x 30 1/8 in.)
framed: 79.4 x 94.3 cm (31 1/4 x 37 1/8 in.)",Harvard University Portrait Collection,,Paintings,2009.0,Gift
331245,Experiment of the Bowl,"Italian, Venetian",,17th century,Oil on canvas,"60 × 84 cm (23 5/8 × 33 1/16 in.)
framed: 68.6 × 91.4 cm (27 × 36 in.)","Department of Paintings, Sculpture & Decorative Arts","
",Paintings,2009.0,Gift
331542,L,American,,21st century,oil on canvas,114.3 x 99.1 cm (45 x 39 in.),Department of Modern & Contemporary Art,,Paintings,2009.0,Purchase
331682,LeBaron Russell Briggs,American,,20th century,Oil on canvas,"sight: 107.3 x 85.1 cm (42 1/4 x 33 1/2 in.)
framed: 127.6 x 105.1 x 5.1 cm (50 1/4 x 41 3/8 x 2 in.)",Harvard University Portrait Collection,,Paintings,2009.0,Gift
332121,Panorama,Chinese,,20th century,"Wall scroll; ink on paper; with date and signature of the artist reading ""Bingzi wuyue Zhang Hong hua"" and two seals of the artist reading ""Yin Shan"" and ""Zhang Hong Zhi Xi""",95.9 x 185.4 cm (37 3/4 x 73 in.) Note that these are not rolled dimensions,Department of Asian Art,"This horizontally oriented wall scroll presents an up-close view of a mountainous landscape. Three series of peaks recede directly into the compositional space, one at the left edge, one in the center, and one at the right edge; mist-filled valleys separate the series of peaks. The valley at the viewer's left includes a waterfall that descends precipitously from the top of the composition to a mist-enshrouded area in the middleground, where it disappears from view; it re-emerges in the foreground, at the bottom of the composition. The mountain sides are steep and rocky, so that the few trees and scant other vegetation is limited mainly to the tops of the peaks. The painting is executed in ink on paper, using a very dry brush.",Paintings,2009.0,Purchase
332234,The Animal Farm: P. W. Botha 1,American,,20th century,acrylic wash on book pages mounted on linen,153 x 241.3 cm (60 1/4 x 95 in.),Department of Modern & Contemporary Art,,Paintings,2009.0,Purchase
332530,A Memory Late Autumn,American,,20th century,Oil on canvas,"91.4 × 76.2 cm (36 × 30 in.)
vitrine: 106.7 × 92.7 cm (42 × 36 1/2 in.)",Department of Modern & Contemporary Art,,Paintings,2009.0,Gift
332752,1970-19,Chinese,,20th century,Vertical wall scroll; ink and color on paper; with artist's dated signature,"painting proper: 89 x 54.4 cm (35 1/16 x 21 7/16 in.)
mounting: 115.1 x 64 cm (45 5/16 x 25 3/16 in.)",Department of Asian Art,,Paintings,2018.0,Gift
332756,Village House in the New Territories,Chinese,,20th century,Album leaf; ink and color on paper,"paper: 27.8 x 40.4 cm (10 15/16 x 15 7/8 in.)
mounting: 40 x 60 cm (15 3/4 x 23 5/8 in.)",Department of Asian Art,,Paintings,2018.0,Gift
332757,Nightscape,Chinese,,20th century,"Ink, color, and collage on paper","painting proper: 45.5 x 42.9 cm (17 15/16 x 16 7/8 in.)
mounting: 60.8 x 57.3 cm (23 15/16 x 22 9/16 in.)",Department of Asian Art,,Paintings,2016.0,Gift
332758,Old Tree and Cold Brook,Chinese,,20th century,Oversize album leaf; ink and color on paper,"painting proper: 34.2 x 45.8 cm (13 7/16 x 18 1/16 in.)
mounting: 40.8 x 53.7 cm (16 1/16 x 21 1/8 in.)",Department of Asian Art,"A pair of gnarled, sparsley leafed trees stand at center, perched atop a large rocky formation.  Behind the trees, in the distance, waters spring forth between mountain peaks, rush downward, and flow",Paintings,2017.0,Gift
332765,The End of the World,American,,20th century,True fresco,121.9 x 243.8 cm (48 x 96 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,1933.0,Gift
332840,Dragon Cypress,Chinese,,21st century,"Horizontal wall scroll; ink and colors on paper; with artist's title, date, and signature; with four seals of the artist","painting proper: 64.8 x 124.7 cm (25 1/2 x 49 1/8 in.)
frame: 100 x 162.2 x 3.8 cm (39 3/8 x 63 7/8 x 1 1/2 in.)",Department of Asian Art,"Painted in ink and colors on paper, this horizontal wall scroll depicts a highly abstracted, old cypress tree that transforms itself into a highly abstracted dragon, as it title suggests. The cypress tree and its trunk, branches, and leaves are painted with detailed brushstrokes, while the mists surrounding the tree were created through the use of highly controlled washes of ink and pigment.",Paintings,2009.0,Purchase
332841,Squirrels and Grapevine,Chinese,"Qing dynasty, 1644-1911",20th century,Hanging scroll; ink on paper; with artist's dated inscription and signature; with three seals of the artist; with one collector's seal,"painting proper: 148.6 x 47.5 cm (58 1/2 x 18 11/16 in.)
mounting, with suspension cord and roller ends: 210.2 x 70.5 cm (82 3/4 x 27 3/4 in.)",Department of Asian Art,"Painted in ink on paper, this hanging scroll represents an upside-down, U-shaped, old grapevine with two squirrels sporting amongst the fruiting branches. The grapevine comprises four intertwined, leafy stalks that enter the composition in the lower left corner, diagonally traverse the composition, rise along the right edge, make a U-turn at the top, and then extend down the left edge. Numerous bunches of ripe grapes hang from the vines. In the upper left corner of the painting one squirrel nibbles on a grape, while another squirrel in the lower right corner looks up toward the first. Neatly framed all around by the grapevine, the artist's inscription and signature appear at the very center of the composition.",Paintings,2009.0,Purchase
332872,William Silen (b. 1927),American,,21st century,,99.1 x 81.3 cm (39 x 32 in.),Harvard University Portrait Collection,,Paintings,2009.0,Gift
332874,Hermann Blumgart (1895-1977),American,,21st century,,"55.2 x 48.9 cm (21 3/4 x 19 1/4 in.)
framed: 69.9 x 64.1 cm (27 1/2 x 25 1/4 in.)",Harvard University Portrait Collection,,Paintings,2009.0,Gift
332911,Three Panels,American,,20th century,Oil on masonite,actual: 213.36 x 234.32 x 3.81 cm (84 x 92 1/4 x 1 1/2 in.),Department of Modern & Contemporary Art,,Paintings,1973.0,Gift
332912,Three Panels,American,,20th century,Oil on masonite,actual: 213.36 x 234.32 x 3.81 cm (84 x 92 1/4 x 1 1/2 in.),Department of Modern & Contemporary Art,,Paintings,1973.0,Gift
332957,"Waneta, of the Ihanktonowan Dakota Oyate / Yankton Sioux Tribe of Dakota",American,,19th century,Oil on paper,"41.9 × 29.8 cm (16 1/2 × 11 3/4 in.)
frame: 58.9 × 47.2 × 9.9 cm (23 3/16 × 18 9/16 × 3 7/8 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2024.0,Transfer
332967,Live Oaks with Two Small Figures,American,,19th century,Oil on wood panel,"29.5 × 34 cm (11 5/8 × 13 3/8 in.)
frame: 50.8 × 78.8 × 7.5 cm (20 × 31 × 2 15/16 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2024.0,Transfer
